asin,title,brand_name,price_value,review_count,avg_review_rating,rating_variability,avg_sentiment,is_successful
B08MQWFCVF,Tommy Hilfiger Men's Brecon,Tommy Hilfiger Store,39.9953,3,5.0000000000000000,0,0.423781179138322,0
B08NDMWJV9,INZCOU Running Shoes Lightweight Tennis Shoes Non Slip Gym Workout Shoes Breathable Mesh Walking Sneakers,INZCOU Store,36.9827,10,4.6000000000000000,0.69920589878010103133,0.198968818139102,0
B08NMPSNZ4,Levi's Mens Underwear Microfiber Boxer Brief for Men Ultra Soft 4 Pack,Levi's Store,17.994,10,4.5000000000000000,0.70710678118654752440,0.257896825396825,0
B08P1NVJDW,"G Gradual Men's Sweatpants with Zipper Pockets Athletic Pants Traning Track Pants Joggers for Men Soccer, Running, Workout",G Gradual Store,29.99,10,4.7000000000000000,0.67494855771055289778,0.277305274912996,0
B08P52ZV47,The Children's Place Boys Multipack Basic Bootcut Jeans,The Children's Place Store,55.4026,9,4.7777777777777778,0.44095855184409843175,0.343856950658436,0
B08PF4YNVQ,COOFANDY Mens Sport Coat Casual Blazer One Button Business Suit Jacket,COOFANDY Store,73.99,10,4.4000000000000000,0.69920589878010103133,0.285721495302625,0
B08PYH5PCC,MEN'S NIKE THERMA PULLOVER HOODIE,Brand: Nike,58.1922,10,4.3000000000000000,1.3374935098492586,0.410670634920635,0
B08Q3H4W7T,"Burt's Bees Baby Baby Boys Pajamas, 2-Piece Long Sleeve Tee and Long Pant Cotton PJ Set, Sizes for 12 Months to 12 Years",Burt's Bees Baby Store,17.95,10,4.9000000000000000,0.31622776601683793320,0.330335249819625,0
B08Q86H92W,"Dockers Men's Perfect Classic Fit 8"" Shorts",DOCKERS Store,24.4413,13,4.3846153846153846,0.76794764778830447538,0.350365291274382,0
B08QBDWX2C,"Lacoste Men's Cotton Stretch Big Croc Print Boxer Briefs, 3-Pack",Lacoste Store,28.41,10,4.9000000000000000,0.31622776601683793320,0.300299783549784,0
B08R652XRB,Sailwind Men's Drawstring Linen Pants Casual Summer Beach Loose Trousers,Sailwind Store,29.98,10,4.5000000000000000,0.70710678118654752440,0.258836211118287,0
B08SM3CDLN,ZITY Mens Polo Shirt Short Sleeve Sports Tactical T-Shirt Athletic Golf Polos Daily Casual Stylish Collared Shirts for Men,ZITY Store,14.2463,11,4.5454545454545455,0.68755165095232861878,0.327409812409812,0
B08SS8M9JT,Amazon Essentials Men's Packable Lightweight Water-Resistant Puffer Jacket (Available in Big & Tall),Amazon Essentials Store,38.4,10,4.6000000000000000,0.69920589878010103133,0.263271237031582,0
B08T25KPN2,FANDEE Plus Size Maxi Dress for Women Casual Summer Sundress V-Neck 3/4 Sleeve,FANDEE Store,31.992,10,4.4000000000000000,0.69920589878010103133,0.397385461760462,0
B08TB5KMQ8,Lee Men's Extreme Motion Carolina Cargo Short,Lee Store,15.0057,10,4.9000000000000000,0.31622776601683793320,0.38097357181509,0
B08TBG1BPD,Women's Casual T Shirt Dress Summer Short Sleeve Swing Dresses with Pockets,lionstill Store,19.99,10,4.6000000000000000,0.69920589878010103133,0.420763227513228,0
B08WKCT1CH,Lee Men's Relaxed Fit Straight Leg Jean,Lee Store,34.901,10,4.6000000000000000,0.69920589878010103133,0.209455237395455,0
B08Y5SNZTY,The Children'S Place Boys Basic Short Sleeve Tee,The Children's Place Store,23.0856,10,4.9000000000000000,0.31622776601683793320,0.369707341269841,0
B08YRDNXJK,"33,000ft Men's Hooded Softshell Jacket Waterproof Lightweight Insulated Windbreaker Fleece Lined Rain Shell Jacket","33,000ft Store",59.99,10,4.8000000000000000,0.42163702135578391094,0.314093394438484,0
B08Z755PCH,Mioglrie Newborn Infant Baby Girl Clothes Romper Shorts Set Floral Summer Outfits Cute Baby Clothes Girl,Mioglrie Store,14.98,10,4.8000000000000000,0.42163702135578391094,0.458691964285714,0
B08ZNZ9NFT,Calvin Klein mens Mid-weight Sherpa Lined Puffer,Calvin Klein Store,79.99,10,4.8000000000000000,0.42163702135578391094,0.424344494394494,0
B08ZQM6Y2B,Calvin Klein Men's Full Zip Down Puffer Coat,Calvin Klein Store,69.99,10,4.9000000000000000,0.31622776601683793320,0.481673076923077,0
B091M4492K,adidas Men's Hoops 3.0 Mid Sneaker,adidas Store,52.393,10,4.9000000000000000,0.31622776601683793320,0.325935498744953,0
B091MKD517,adidas Men's Entrada 22 Shorts,adidas Store,13.0028,10,4.1000000000000000,1.2866839377079189,0.267702380952381,0
B0921G7MCY,Calvin Klein Men's Snap Front Puffer Jacket,Calvin Klein Store,114.75,10,4.8000000000000000,0.42163702135578391094,0.313244292974107,0
B092YTHSSV,Gerber Baby 5-Pack Solid Onesie Bodysuits,Brand: Gerber,14.99,10,4.9000000000000000,0.31622776601683793320,0.236857606975218,0
B093TXC5S1,Reebok womens Club C 85 Vintage,Reebok Store,,8,4.7500000000000000,0.46291004988627573078,0.211893970680735,0
B094C62WFQ,Dr. Scholl's Women's Time Off Sneaker,Dr. Scholl's Store,70.003,3,5.0000000000000000,0,0.178205128205128,0
B094JKXP76,TELALEO 6 or 5 Pack Compression Shorts for Men Spandex Sport Shorts Athletic Workout Running Performance Baselayer Underwear,TELALEO Store,27.99,10,4.6000000000000000,0.69920589878010103133,0.138050440566924,0
B096PFYLSH,"TOMS Women's, Alpargata Slip-On",TOMS Store,19.952,10,4.5000000000000000,0.70710678118654752440,0.287547108524192,0
B096QFTC9Q,"Mens Sweatpants with Zipper Pockets Open Bottom Athletic Pants for Workout,Running,Training,Jogging,Gym",SACUIMAN Store,37.9924,10,4.5000000000000000,0.70710678118654752440,0.306492965361905,0
B096YJ8663,Amazon Essentials Men's Classic-Fit Stretch Golf Short (Available in Big & Tall),Amazon Essentials Store,26.6,3,4.6666666666666667,0.57735026918962576451,0.179487521487089,0
B096YJWVDD,adidas Boys' Classic 3-Stripes Shorts,adidas Store,11.6653,10,4.7000000000000000,0.67494855771055289778,0.279819384341607,0
B096YLM4CK,Amazon Essentials mens Straight-fit Stretch Golf Pant,Amazon Essentials Store,25.6712,10,4.4000000000000000,0.69920589878010103133,0.315246564637054,0
B096YM16SV,Amazon Essentials Men's Full-Zip Fleece Jacket (Available in Big & Tall),Amazon Essentials Store,19.4432,10,4.5000000000000000,0.70710678118654752440,0.272009206246601,0
B096YQ5KTS,Amazon Essentials Men's Classic-Fit Expandable-Waist Pleated Dress Pant,Amazon Essentials Store,26.1622,10,4.6000000000000000,0.69920589878010103133,0.317170454545455,0
B097JVM91J,HEAWISH Women’s Ballet Flat Daisy Round Toe Dress Shoes Casual Slip On Rope Loafer,HEAWISH Store,12.945,10,4.4000000000000000,0.69920589878010103133,0.34739880952381,0
B0983JZPV4,Fullfamous Baby Girl's 3pc Rib Frill Long Sleeve Romper and Pant Set,Fullfamous Store,16.191,10,4.8000000000000000,0.42163702135578391094,0.525698386591479,0
B098KXZG2Z,Lee Men's Legendary Slim Straight Jean,Lee Store,34.905,11,4.5454545454545455,0.68755165095232861878,0.325076282319428,0
B098QPTCF8,"JUNBAOSS Men's Slim Fit Stretch Jeans Ripped Skinny Jeans for Men, Distressed Straight Leg Fashion Comfort Flex Waist Pants",JUNBAOSS Store,33.99,12,4.5000000000000000,0.79772403521746564186,0.300440115412338,0
B09B52VSNC,5 Pack Men's Dry Fit T Shirts Athletic Running Gym Workout Short Sleeve Tee Shirts for Men,Brand: AKAWOOKO,24.997,10,4.4000000000000000,0.69920589878010103133,0.263666634198398,0
B09BVPH8FX,QPNGRP Mens Waterproof Ski Snowboard Jacket Winter Windproof Snow Coat,QPNGRP Store,63.99,10,4.8000000000000000,0.42163702135578391094,0.290609126984127,0
B09CD5QCJJ,LBL Leading the Better Life Men's Sweat Suit 2 Piece Outfit Casual Contrast Sports Jogging Tracksuits Set,LBL Leading the Better Life Store,43.99,10,4.1000000000000000,1.2866839377079189,0.368203571388889,0
B09CGWK6PR,CRZ YOGA Men's Linerless Workout Shorts - 7'' Quick Dry for Running Sports Athletic Gym with Pockets,CRZ YOGA Store,28,10,4.9000000000000000,0.31622776601683793320,0.361269141352475,0
B09CVB14HY,"Men's Cotton Dhoti/Kerala Style Dhoti, 2.0meter (Pack of 2), Light Brown&Grey, Free Size",Brand: TUNI MANI,24.47,10,3.7000000000000000,1.4944341180973263,0.222083333333333,0
B09FCBZ4YK,"Hanes Men's Underwear Boxer Briefs, Cotton Stretch Moisture-Wicking Underwear, Multi-pack",Hanes Store,26,10,4.9000000000000000,0.31622776601683793320,0.446047619047619,0
B09GHFT3M9,Nine West Women's One Step Ready Pull On Jegging,Nine West Store,21.7946,10,4.7000000000000000,0.67494855771055289778,0.394166666666667,0
B09GK5CYD7,Rock & Republic Men's Relaxed Straight Jean,Rock & Republic Store,24.5351,10,4.9000000000000000,0.31622776601683793320,0.353148809523809,0
B09GRXDMF6,Amazon Essentials Men's Athletic-Fit Stretch Jeans,Amazon Essentials Store,26.6,10,4.5000000000000000,0.70710678118654752440,0.228832222422386,0
B09H79QJSH,"G Gradual Men's Sweatpants with Zipper Pockets Tapered Joggers for Men Athletic Pants for Workout, Jogging, Running",G Gradual Store,29.9925,10,4.8000000000000000,0.42163702135578391094,0.318110245310245,0
B09J18SNGM,SOMTHRON Men's Casual Trench Coat Slim Fit Notched Collar Long Jacket Overcoat Single Breasted Pea Coat wih Pockets,SOMTHRON Store,54.99,10,4.4000000000000000,0.69920589878010103133,0.185165997693081,0
B09JFQ74YX,SUNNY PIGGY Newborn Infant Baby Girl Clothes Ruffle Romper Toddler Girl Floral Cotton Pant Sets Girls Clothing Outfit,SUNNY PIGGY Store,14.98,2,5.0000000000000000,0,0.297619047619048,0
B09JFZTWVJ,J.VER Men's Dress Shirts Solid Long Sleeve Stretch Wrinkle-Free Formal Shirt Business Casual Button Down Shirts,J.VER Store,19.99,12,4.8333333333333333,0.38924947208076148546,0.364822620140802,0
B09JYPMWP2,Levi Strauss Signature Gold Men's Athletic Fit Jeans,Levi Strauss Signature Gold Store,31.99,11,4.7272727272727273,0.46709936649691378255,0.340516027121758,0
B09K1K8117,Levi Strauss Signature Gold Women's Modern Straight Jeans,Levi Strauss Signature Gold Store,27.99,1,5.0000000000000000,,0.233406123790739,0
B09K1PMWR6,Levi Strauss Signature Gold Men's Slim Fit Jeans,Levi Strauss Signature Gold Store,27.99,10,4.7000000000000000,0.48304589153964795245,0.293373672347629,0
B09KMB7QB4,"Dickies 5 Pack Mens Boxer Briefs With Pouch, Moisture Wicking Performance Underwear For Men",Dickies Store,14.995,10,3.7000000000000000,1.4181364924121765,0.28997596157619,0
B09KVJHLKV,"Rameshwaram Fabrics Men's Silk Ready to Wear Dhoti for men (Readymade Dhoti Pant with Dupatta), Suitable with Kurta, Free Size, Cream, Free Size",Rameshwaram Fabrics Store,32,3,3.6666666666666667,2.3094010767585031,-0.0333333333333333,0
B09KWY2C3W,Real Essentials 3 Pack: Men's Mesh Athletic Gym Workout Lounge Open Bottom Sweatpants with Pockets (Available in Big & Tall),Real Essentials Store,34.99,10,4.5000000000000000,0.70710678118654752440,0.205775394146298,0
B09L4N3BD7,EKLENTSON Men's Winter Jacket Thick Thermal Cotton Warm Fleece Lined Coat Trucker Lapel Work Cargo Jackets for Men,EKLENTSON Store,69.98,10,4.8000000000000000,0.42163702135578391094,0.332438439536654,0
B09LH6CFNH,CHICGAL Summer Dresses for Women Beach Cover Ups Strapless Boho Floral Print Sundress,CHICGAL Store,14.7924,10,4.6000000000000000,0.69920589878010103133,0.343434393990428,0
B09LQSKLX8,MAGCOMSEN Men's Winter Jacket Lined Sherpa Jacket Warm Trucker Coat Multi Pocket,MAGCOMSEN Store,69.988,10,4.3000000000000000,1.2516655570345725,0.280021583740334,0
B09LSJKWMV,Lee Men's Extreme Motion Crossroad Cargo Short,Lee Store,19.9943,10,4.7000000000000000,0.48304589153964795245,0.298712632911208,0
B09M6RJCRV,ELETOP Men's Swim Trunks Quick Dry Bathing Suit Swimming Board Shorts Mesh Lining Beach Swimwear,ELETOP Store,19.99,10,4.9000000000000000,0.31622776601683793320,0.52675566893424,0
B09MHPSWY2,ZITY 5 Pack Mens Polo Shirt Short Sleeve Sports Golf Tennis T-Shirt Moisture-Wicking Summer Shirts,ZITY Store,68.3935,10,4.6000000000000000,0.69920589878010103133,0.248283688533689,0
B09MHS6C6Z,ZITY 5 Pack Mens Polo Shirt Short Sleeve Sports Golf Tennis T-Shirt Moisture-Wicking Summer Shirts,ZITY Store,68.3935,0,,,,0
B09MJF72CL,Blooming Jelly Womens White Blouse V Neck Ruffle Sleeve Flowy Shirts Dressy Casual Cute Summer Tops,Blooming Jelly Store,19.9933,10,4.6000000000000000,0.69920589878010103133,0.420164965986395,0
B09N3T5H8M,Dokotoo Women's V Neck Lace Crochet Eyelet Tops Short Sleeve Casual Shirts Blouses,Dokotoo Store,29.99,10,3.5000000000000000,1.6499158227686109,0.227184523809524,0
B09NF2Y5Y5,Under Armour Boys' Elite Short Sleeve T-Shirt,Under Armour Store,11.0015,10,4.7000000000000000,0.67494855771055289778,0.40236452402816,0
B09NMJ14NP,Nike Men's Running Shoe,Brand: Nike,49.0032,10,4.5000000000000000,0.70710678118654752440,0.340518907534454,0
B09NMN9C21,Wrangler Men's Free to Stretch Relaxed Fit Jeans,Wrangler Store,29.9924,10,4.7000000000000000,0.67494855771055289778,0.312196723460928,0
B09NMPH8Y7,Wrangler Authentics Men's Athletic Fit Stretch Jean,Wrangler Authentics Store,29.05,10,4.5000000000000000,1.2692955176439847,0.366642857165079,0
B09NN25LWJ,TAOHUADAO Womens 2025 Summer 3/4 Sleeve Tunic Tops Chiffon Work Blouse V-Neck Dressy Casual Shirt,TAOHUADAO Store,19.99,10,4.5000000000000000,0.70710678118654752440,0.323305392864216,0
B09PDMRNNZ,KDF Flare Jeans for Women Women's Bootcut Bell Bottom Jeans High Waisted Stretch Slimming Bell Bottoms Jeans,KDF Store,36.66,10,4.4000000000000000,0.84327404271156782187,0.268587003274503,0
B09PF7NPPZ,Champion Men's Every Day Comfort Stretch Cotton Boxer Briefs,Champion Store,36.99,1,5.0000000000000000,,0,0
B09PYTB8SD,"Men's 5"" Running Shorts 2 Pack Quick Dry Athletic Workout Gym Shorts with Zipper Pockets",Brand: Gaglg,21.9915,10,4.6000000000000000,0.69920589878010103133,0.280344463540845,0
B09Q618MMY,Mens Chinos Slim Fit Pants Flat Front Stretch Skinny Tapered Dress Pants Comfort Casual Solid Trousers,Coutgo Store,38.99,12,3.5000000000000000,1.6236882817719774,0.259639324795575,0
B09Q7Y2SJD,"Tralilbee Women's Plus Size Tops Casual Blouse Short Sleeve Lace Crochet Tunic Tops, M-4XL",Tralilbee Store,18.99,6,4.8333333333333333,0.40824829046386301637,0.285431547619048,0
B09QM9P487,ANRABESS Women’s Summer Loose Boho Flowy Wrap V Neck 3/4 Sleeve Floral Print Slit Beach Wedding Guest Long Maxi Dresses,ANRABESS Store,49.99,10,4.2000000000000000,1.0327955589886445,0.242155677655678,0
B09QRMVL84,GIISAM Mens Windproof Jacket Waterproof Lightweight Mountain Sport Jacket for Men Hooded Windbreaker Raincoat,GIISAM Store,35.99,10,4.2000000000000000,1.3165611772087666,0.246767606950073,0
B09QYBYFTP,Soojun Men's Classic Fit Flex Waist Flat Front Dress Pant,Soojun Store,29.99,10,4.5000000000000000,0.70710678118654752440,0.362789682539683,0
B09R7YKSM1,"Hanes Men’s Total Support Pouch Boxer Briefs, X-Temp Cooling, Moisture-Wicking Underwear, Regular, Long-leg and Trunk, 3-Pack",Hanes Store,17.956,1,5.0000000000000000,,0,0
B09RQY638M,Pair of Thieves Soft Cotton Boxer Briefs for Men Pack (4 & 8 Pack) - Tagless Underwear for Men Pack,Pair of Thieves Store,19.99,10,4.5000000000000000,0.70710678118654752440,0.216750665762774,0
B09S6VVX5B,"Gildan Unisex Adult Heavy Cotton T-Shirt, Style G5000, Multipack",Gildan Store,9.9448,11,4.6363636363636364,0.67419986246324208624,0.204291492979654,0
B09T9H75NQ,"Custom Mens Underwear Boxer Briefs, Socks with Faces on Them Custom Gifts for Boyfriend & Husband",PUREFLY Store,14.99,10,4.2000000000000000,1.3165611772087666,0.246099773218821,0
B09TK9248H,ZITY 4 Pack Mens Polo Shirt Short Sleeve Sports Golf Tennis T-Shirt Athletic Collared Tactical Shirts,ZITY Store,53.9944,10,4.5000000000000000,0.70710678118654752440,0.384780277512343,0
B09TZQKDL7,Obtaom Women's Play Fashion Sneaker White Color Washed and Leopard Canvas Slip on Shoes,Obtaom Store,21.99,8,4.6250000000000000,0.74402380914284495189,0.254844254414567,0
B09VBK13ZV,"maamgic Mens 5"" Gym Running Shorts for Men 2 in 1 Quick Dry Workout Athletic Shorts",maamgic Store,32.99,10,4.6000000000000000,0.69920589878010103133,0.339014161666801,0
B09VT1BHH1,PRETTYGARDEN Women's Short Sleeve Casual T Shirts Summer Ruffle Plain Round Neck Loose Fit Tee Blouse Tops,PRETTYGARDEN Store,17.984,10,4.5000000000000000,0.70710678118654752440,0.289593571706072,0
B09WCWZPLD,Under Armour Men's Tech Graphic Shorts,Under Armour Store,25.1616,10,4.9000000000000000,0.31622776601683793320,0.20381417406833,0
B09WDNRN1T,BTFBM Women Casual Boho Blouse Dressy Floral Puff Long Sleeve Shirts V Neck Lightweight Chiffon Summer Fall Tops 2025,BTFBM Store,28.89,10,4.4000000000000000,0.69920589878010103133,0.27820258441396,0
B09XBV1X8S,Under Armour Men's Charged Assert 10 Running Shoe,Under Armour Store,59.2521,10,4.9000000000000000,0.31622776601683793320,0.292996789097721,0
B09XH244ZF,adidas Men's Sportswear Basic 3-stripes Tricot Track Suit,adidas Store,45.324,10,4.9000000000000000,0.31622776601683793320,0.462999417249417,0
B09XRGG5NV,New Balance Women's Fresh Foam ROAV V1 Sneaker,New Balance Store,74.9512,10,4.7000000000000000,0.67494855771055289778,0.277125068995552,0
B09Y8TM3LL,XIMXIMMTIAN Men's Biker Moto Washed Distressed Slim Fit Straight Jeans Denim…,XIMXIMMTIAN Store,35.99,11,4.7272727272727273,0.46709936649691378255,0.39699494949495,0
B09YPRWH1T,SCODI Men's Flannel Shirt Jacket Fleece Sherpa Lined Plaid Jackets Coat Full Zip Up Hoodie Winter Outwear,SCODI Store,59.9925,10,4.2000000000000000,1.3165611772087666,0.201187962632796,0
B09YPYFC4Q,VIPONES Women Jeans High Waisted Skinny Stretchy Soft Slim Fit Distressed Comfy Classic Jeggings Denim Pants,VIPONES Store,32.998,2,5.0000000000000000,0,0.229090805028305,0
B09YY6SQB8,"CRZ YOGA Men's All Day Comfy Golf Pants - 30""/32""/34"" Quick Dry Lightweight Work Casual Trousers with Pockets",CRZ YOGA Store,45,10,4.7000000000000000,0.67494855771055289778,0.338652822871573,0
B09Z5X9B86,PRETTYGARDEN Women's Summer Casual Boho Dress Floral Print Ruffle Puff Short Sleeve Flowy Midi Beach Party Dresses,PRETTYGARDEN Store,38.392,10,4.4000000000000000,0.69920589878010103133,0.278531364468864,0
B09ZD9WFGM,PURE CHAMP Mens 3 Pack Fleece Active Athletic Workout Jogger Sweatpants for Men with Zipper Pocket and Drawstring Size S-3XL,PURE CHAMP Store,39.99,10,4.4000000000000000,0.69920589878010103133,0.25210954067862,0
B09ZL695FM,ZESICA Women's 2025 Summer Casual Flutter Short Sleeve Crew Neck Smocked Elastic Waist Tiered Midi Dress,ZESICA Store,45.99,10,4.5000000000000000,0.70710678118654752440,0.318747206912455,0
B09ZLMK2Q5,"Womens Jacquard Standard Length Saree, Mustard, Free Size",Brand: Yashika,17.9,10,2.8000000000000000,1.8135294011647258,0.241249999966667,0
B0B1LX9FGW,"Pudolla Men's Hiking Cargo Shorts 9"" Lightweight Outdoor Work Shorts for Men Travel Golf Camping Casual with 5 Zipper Pockets",Pudolla Store,29.9917,10,4.6000000000000000,0.69920589878010103133,0.229852002181718,0
B0B1WMKNM5,"Mens Underwear Cotton Boxer Briefs Comfy Breathable 6"" Underwear Tagless Wide Waistband Boxer Briefs Multipack",Brand: CONKEND,33.98,7,4.2857142857142857,0.95118973121134185313,0.187217933280344,0
B0B24PVTYC,FENSACE Womens Sundress Summer Floral Short Sleeve Wrap V Neck A-Line Midi Dress,FENSACE Store,33.99,10,4.4000000000000000,0.69920589878010103133,0.319272321428571,0
B0B28SWXWP,Alimens & Gentle Mens Solid Oxford Shirt Long Sleeve Dress Shirt Work Casual Button Down Shirts with Pocket,Alimens & Gentle Store,22.9923,10,4.5000000000000000,0.70710678118654752440,0.357187718837535,0
B0B2F3PM2R,On Men's Cloud X 3 Shift Sneakers,Brand: On,133.0811,10,4.5000000000000000,1.2692955176439847,0.365466914070996,0
B0B2NTYHTK,Mens Lightweight Jacket Casual Bomber Jacket Varsity Coat,SAVKOOV Store,37.99,10,4.6000000000000000,0.69920589878010103133,0.427869841269841,0
B0B31C4S86,Carhartt Men's Relaxed Fit 5-Pocket Jean,Carhartt Store,44.99,10,4.4000000000000000,1.2649110640673517,0.290209299628942,0
B0B34QD8XV,POLO RALPH LAUREN Classic Sport Solid Ankle Socks - 6 Pair Pack - Athletic Cushioned Cotton,POLO RALPH LAUREN Store,28.9815,10,4.9000000000000000,0.31622776601683793320,0.561459956709957,0
B0B34TX2T2,Polo Ralph Lauren Men's Argyle Pattern Dress Crew Socks - 3 Pair Pack - Soft Lightweight Cotton Comfort,POLO RALPH LAUREN Store,24,10,4.9000000000000000,0.31622776601683793320,0.454383838383838,0
B0B34WC9KB,POLO RALPH LAUREN mens Athletic Performance Cotton Ankle Socks - 6 Pair Pack - Moisture Wicking Mesh,POLO RALPH LAUREN Store,28.989,10,4.9000000000000000,0.31622776601683793320,0.417562188562188,0
B0B34WQ6L2,POLO RALPH LAUREN Men's Athletic Performance Cotton Crew Socks - 6 Pair Pack - Moisture Wicking Mesh,POLO RALPH LAUREN Store,28.989,10,4.9000000000000000,0.31622776601683793320,0.295789192949907,0
B0B34Z57RW,True Religion Mens Boxer Briefs Cotton Stretch Underwear for Men Pack of 6,True Religion Store,29.9914,10,4.1000000000000000,1.2866839377079189,0.404076530612245,0
B0B38Y9436,rytras Women's Cotton Printed Straight Kurti (RYT311_Blue_XXX-Large),Brand: rytras,31.67,10,4.1000000000000000,0.87559503577091314313,0.258368055555556,0
B0B391RPYX,rytras Women's Cotton Printed Straight Kurti (RYT311_Blue_XX-Large),Brand: rytras,31.23,3,4.6666666666666667,0.57735026918962576451,0.266666666666667,0
B0B3TBJ79D,VILOCY Men's Casual Dress Sneakers Oxfords Business Mesh Breathable Walking Shoes Tennis Comfortable,VILOCY Store,42.997,10,4.6000000000000000,0.69920589878010103133,0.294175324675325,0
B0B47NGW9D,ASICS Men's Gel-Venture 9 Running Shoes,ASICS Store,59.9525,10,4.7000000000000000,0.67494855771055289778,0.394476747517189,0
B0B47Q6QYP,POLO RALPH LAUREN Men's Slim Fit Stretch Crew Tee,POLO RALPH LAUREN Store,49.5,11,4.9090909090909091,0.30151134457776362265,0.330829538426941,0
B0B47TJ3TN,"POLO RALPH LAUREN Men's 4D Flex Cooling Microfiber Boxer Briefs & Long Leg Boxer Briefs, 3 Pack",POLO RALPH LAUREN Store,54.5,10,4.9000000000000000,0.31622776601683793320,0.357272727272727,0
B0B4FWZB49,womens A-line,Brand: Stylum,27,10,3.9000000000000000,1.2866839377079189,0.382235347985348,0
B0B4RXVVFG,CAMEL CROWN Men's Mountain Snow Waterproof Ski Jacket Detachable Hood Windproof Fleece Parka Rain Jacket Winter Coat,CAMEL CROWN Store,49.99,10,4.9000000000000000,0.31622776601683793320,0.296849212878625,0
B0B59BJG6Y,4/5 Pack Mens Polo Shirts Short Sleeve Quick Dry Moisture Wicking Casual Golf T Shirts for Men,MLYENX Store,39.9926,10,4.7000000000000000,0.67494855771055289778,0.46593005952381,0
B0B59KV3WS,4-7 Pack Long Sleeve Shirts for Men Quick Dry Moisture Wicking Mens Long Sleeve Tee Shirts Workout T Shirts,MLYENX Store,35.9933,10,4.9000000000000000,0.31622776601683793320,0.394902421652422,0
B0B5NS9XXB,"The North Face Men's Flare 2 Insulated 550-Down Full Zip Puffer Jacket (Large, Tnf Black)",THE NORTH FACE Store,141.4514,10,4.6000000000000000,0.96609178307929590491,0.486309523809524,0
B0B6DCY8GT,Gerber Baby Girls' 4-Pack Footed Pajamas,Brand: Gerber,23.0023,10,4.7000000000000000,0.67494855771055289778,0.162010427747639,0
B0B6FHTHQC,Women's Kanjivaram Soft Silk Saree With Blouse Piece 6.3metres,Brand: SGF11,59.0016,10,3.9000000000000000,1.5238839267549947,0.483875291375291,0
B0B6Z9MVTF,Onesies Brand baby-girls 3-pack Romper,Brand: Onesies Brand,19.99,10,4.9000000000000000,0.31622776601683793320,0.4225,0
B0B713424T,SPOSULEI Mens Skiing Jackets with Hoode Snowboarding Waterproof Fleece Liner Coats Windproof Winter Raincoat Multi Pockets,SPOSULEI Store,61.98,10,4.8000000000000000,0.42163702135578391094,0.3220711996337,0
B0B728NH19,5 Pack Men’s Active Quick Dry Crew Neck T Shirts | Athletic Running Gym Workout Short Sleeve Tee Tops Bulk,Liberty Imports Store,39.9533,0,,,,0
B0B7RKW1X6,On Men's Cloudgo Sneakers,Brand: On,148.89,10,4.5000000000000000,1.2692955176439847,0.332304144594441,0
B0B7S9HP64,Women's Maroon Poly Crepe A-line Kurta Set With Dupatta,FIORRA Store,44.99,7,4.0000000000000000,1.5275252316519467,0.349121315253968,0
B0B84WZ5DY,Wrangler Authentics Men's Slim Fit Straight Leg Jean,Wrangler Authentics Store,27.99,11,4.6363636363636364,0.67419986246324208624,0.20990854850172,0
B0B883C9XX,Rapoo Men's Winter Ski Snow Jacket Mountain Waterproof Windproof Rain Jacket,Rapoo Store,62.99,10,4.6000000000000000,0.69920589878010103133,0.272121507659008,0
B0BB2JC2QX,ZITY Men's Flannel Hoodie Shirts Casual Button Down Plaid Shirt Jackets for Men Long Sleeve Stylish Hooded with Pocket,ZITY Store,19.9951,10,4.5000000000000000,0.70710678118654752440,0.279317226881233,0
B0BBDTT6D4,KEFITEVD Men's Jacket Casual Windproof Bomber Jackets Full Zip Windbreaker Jackets Warm Winter Padded Coats Bomber Jackets,KEFITEVD Store,49.98,10,4.7000000000000000,0.48304589153964795245,0.370795138879798,0
B0BC3PS8XJ,SIRIL Women's Bandhani Printed Chiffon Saree With Blouse(2612S2080_) 5.5 Meters Orange & Red,SIRIL Store,,10,4.0000000000000000,1.6329931618554521,0.536166666666667,0
B0BFCZSBTG,Dokotoo Womens Blouses Fashion Long Sleeve Shirts V Neck Business Casual Tops Spring Summer Outfits 2025,Dokotoo Store,20.99,3,4.6666666666666667,0.57735026918962576451,0.295335121227978,0
B0BFDRQLNC,"NORTHYARD Men's Athletic Running Shorts Quick Dry Workout Shorts 7""/ 5""/ 9"" Lightweight Sports Gym Basketball Shorts Hiking",NORTHYARD Store,22.0915,10,4.8000000000000000,0.42163702135578391094,0.247863076923077,0
B0BGJ5XZTQ,ZITY 3 Pack Mens Polo Shirt Short Sleeve Sports Performance Business Casual Golf Shirts for Men Collared Tactical T-Shirts,ZITY Store,35.996,10,4.0000000000000000,1.3333333333333333,0.229644841269841,0
B0BGSDG377,TELALEO 4/5 Pack Mens Polo Shirts Quick Dry Short Sleeve Golf T Shirt Performance Moisture Wicking Casual Workout,TELALEO Store,42.997,11,4.7272727272727273,0.64666979068286325959,0.347862708214599,0
B0BGWBQ9VW,Under Armour Boys' Rival Fleece Joggers,Under Armour Store,29.6226,10,4.7000000000000000,0.67494855771055289778,0.493285714285714,0
B0BGXTC1FR,V VALANCH Mens Polo Shirts Short Sleeve Moisture Wicking Golf Polo Athletic Collared Shirt Tennis T-Shirt Tops,V VALANCH Store,26.9931,10,4.7000000000000000,0.67494855771055289778,0.440964285714286,0
